m_id,brite_dev_id,m_datetime,power_factor,volt,amp,accu_kWh,saved_kWh,accum_op_time,power
3104092,352,"2016-11-13 00:00:47",0.61,113.6,0.031,0.6,0,42.42,2.1481759864144316
3104120,352,"2016-11-13 00:01:46",0.62,113.5,0.031,0.6,0,42.44,2.1814699811252947
3104149,352,"2016-11-13 00:02:46",0.62,113.6,0.031,0.6,0,42.45,2.1833919517812728
3104178,352,"2016-11-13 00:03:46",0.61,113.6,0.031,0.6,0,42.47,2.1481759864144316
3104207,352,"2016-11-13 00:04:46",0.6,113.5,0.032,0.6,0,42.49,2.1792001901000777
3104236,352,"2016-11-13 00:05:46",0.61,113.5,0.031,0.6,0,42.5,2.146285015255361
3104267,352,"2016-11-13 00:06:46",0.61,113.6,0.031,0.6,0,42.52,2.1481759864144316
3104298,352,"2016-11-13 00:07:46",0.61,113.6,0.031,0.6,0,42.53,2.1481759864144316
3104330,352,"2016-11-13 00:08:46",0.6,113.5,0.032,0.6,0,42.55,2.1792001901000777
3104362,352,"2016-11-13 00:09:46",0.61,113.3,0.031,0.6,0,42.57,2.14250307293722
3104393,352,"2016-11-13 00:10:48",0.61,113.5,0.031,0.6,0,42.58,2.146285015255361
3104423,352,"2016-11-13 00:11:46",0.61,113.5,0.031,0.6,0,42.6,2.146285015255361
3104452,352,"2016-11-13 00:12:46",0.6,113.3,0.031,0.6,0,42.62,2.107380106061101
3104481,352,"2016-11-13 00:13:46",0.61,113.5,0.031,0.6,0,42.63,2.146285015255361
3104510,352,"2016-11-13 00:14:46",0.59,113.2,0.032,0.6,0,42.65,2.1372159488939
3104539,352,"2016-11-13 00:15:46",0.61,113.4,0.031,0.6,0,42.66,2.1443940440962903
3104568,352,"2016-11-13 00:16:46",0.62,113.6,0.031,0.6,0,42.68,2.1833919517812728
3104598,352,"2016-11-13 00:17:46",0.6,113.4,0.031,0.6,0,42.7,2.109240077723264
3104627,352,"2016-11-13 00:18:46",0.61,113.4,0.031,0.6,0,42.71,2.1443940440962903
3104656,352,"2016-11-13 00:19:46",0.61,113.5,0.031,0.6,0,42.73,2.146285015255361
3104685,352,"2016-11-13 00:20:46",0.61,113.4,0.031,0.6,0,42.75,2.1443940440962903
3104715,352,"2016-11-13 00:21:46",0.6,113.6,0.031,0.6,0,42.76,2.11296002104759
3104744,352,"2016-11-13 00:22:46",0.62,113.6,0.031,0.6,0,42.78,2.1833919517812728
3104773,352,"2016-11-13 00:23:46",0.61,113.3,0.031,0.6,0,42.8,2.14250307293722
3104802,352,"2016-11-13 00:24:46",0.62,113.7,0.031,0.6,0,42.81,2.185313922437251
3104831,352,"2016-11-13 00:25:46",0.6,113.6,0.031,0.6,0,42.83,2.11296002104759
3104860,352,"2016-11-13 00:26:46",0.62,113.4,0.031,0.6,0,42.85,2.179548010469317
3104889,352,"2016-11-13 00:27:46",0.62,113.6,0.031,0.6,0,42.86,2.1833919517812728
3104919,352,"2016-11-13 00:28:46",0.59,113.4,0.032,0.6,0,42.88,2.1409920353311853
3104948,352,"2016-11-13 00:29:46",0.61,113.5,0.031,0.6,0,42.89,2.146285015255361
3104977,352,"2016-11-13 00:30:48",0.61,113.6,0.031,0.6,0,42.91,2.1481759864144316
3105006,352,"2016-11-13 00:31:46",0.62,113.4,0.031,0.6,0,42.93,2.179548010469317
3105035,352,"2016-11-13 00:32:46",0.61,113.4,0.031,0.6,0,42.94,2.1443940440962903
3105065,352,"2016-11-13 00:33:46",0.61,113.4,0.031,0.6,0,42.96,2.1443940440962903
3105095,352,"2016-11-13 00:34:46",0.6,113.4,0.031,0.6,0,42.98,2.109240077723264
3105125,352,"2016-11-13 00:35:46",0.59,113.2,0.032,0.6,0,42.99,2.1372159488939
3105155,352,"2016-11-13 00:36:46",0.61,113.3,0.031,0.6,0,43.01,2.14250307293722
3105186,352,"2016-11-13 00:37:46",0.62,113.3,0.031,0.6,0,43.02,2.177626039813339
3105216,352,"2016-11-13 00:38:46",0.59,113,0.032,0.6,0,43.04,2.133440006499584
3105246,352,"2016-11-13 00:39:46",0.61,113.2,0.031,0.6,0,43.06,2.1406119575062976
3105276,352,"2016-11-13 00:40:46",0.61,113.2,0.031,0.6,0,43.07,2.1406119575062976
3105305,352,"2016-11-13 00:41:46",0.59,113.1,0.032,0.6,0,43.09,2.135327977696742
3105334,352,"2016-11-13 00:42:46",0.61,113.3,0.031,0.6,0,43.11,2.14250307293722
3105365,352,"2016-11-13 00:43:46",0.62,114.2,0.031,0.6,0,43.12,2.194923922354102
3105393,352,"2016-11-13 00:44:46",0.62,114.2,0.031,0.6,0,43.14,2.194923922354102
3105422,352,"2016-11-13 00:45:46",0.62,114.2,0.031,0.6,0,43.16,2.194923922354102
3105451,352,"2016-11-13 00:46:46",0.61,114.1,0.031,0.6,0,43.17,2.1576309864816356
3105480,352,"2016-11-13 00:47:46",0.62,114.2,0.031,0.6,0,43.19,2.194923922354102
3105509,352,"2016-11-13 00:48:46",0.62,114.2,0.031,0.6,0,43.2,2.194923922354102
3105538,352,"2016-11-13 00:49:46",0.61,114,0.031,0.6,0,43.22,2.155740015322565
3105567,352,"2016-11-13 00:50:46",0.62,114.2,0.031,0.6,0,43.24,2.194923922354102
3105594,352,"2016-11-13 00:51:46",0.63,114.2,0.031,0.6,0,43.25,2.2303258870674987
3105623,352,"2016-11-13 00:52:46",0.6,113.8,0.031,0.6,0,43.27,2.116680106278658
3105652,352,"2016-11-13 00:53:46",0.62,114.3,0.031,0.6,0,43.29,2.196846039647042
3105679,352,"2016-11-13 00:54:46",0.62,114,0.031,0.6,0,43.3,2.1910799810421464
3105706,352,"2016-11-13 00:55:46",0.61,114,0.031,0.6,0,43.32,2.155740015322565
3105736,352,"2016-11-13 00:56:46",0.62,114.2,0.031,0.6,0,43.34,2.194923922354102
3105763,352,"2016-11-13 00:57:46",0.6,114.2,0.031,0.6,0,43.35,2.12411999292731
3105791,352,"2016-11-13 00:58:46",0.62,114.2,0.031,0.6,0,43.37,2.194923922354102
3105819,352,"2016-11-13 00:59:46",0.61,114.1,0.031,0.6,0,43.39,2.1576309864816356
3105847,352,"2016-11-13 01:00:46",0.61,114.3,0.031,0.6,0,43.4,2.1614130730716283
3105876,352,"2016-11-13 01:01:46",0.61,114,0.031,0.6,0,43.42,2.155740015322565
3105906,352,"2016-11-13 01:02:46",0.61,113.9,0.031,0.6,0,43.43,2.1538490441634948
3105936,352,"2016-11-13 01:03:46",0.62,114,0.031,0.6,0,43.45,2.1910799810421464
3105967,352,"2016-11-13 01:04:46",0.63,114,0.031,0.6,0,43.47,2.2264199467617276
3105999,352,"2016-11-13 01:05:46",0.61,114,0.031,0.6,0,43.48,2.155740015322565
3106031,352,"2016-11-13 01:06:46",0.62,114,0.031,0.6,0,43.5,2.1910799810421464
3106063,352,"2016-11-13 01:07:46",0.61,114.1,0.031,0.6,0,43.52,2.1576309864816356
3106095,352,"2016-11-13 01:08:46",0.62,114,0.031,0.6,0,43.53,2.1910799810421464
3106127,352,"2016-11-13 01:09:46",0.61,114.1,0.031,0.6,0,43.55,2.1576309864816356
3106159,352,"2016-11-13 01:10:46",0.61,114.2,0.031,0.6,0,43.57,2.159521957640706
3106192,352,"2016-11-13 01:11:46",0.62,114,0.031,0.6,0,43.58,2.1910799810421464
3106226,352,"2016-11-13 01:12:46",0.61,113.9,0.031,0.6,0,43.6,2.1538490441634948
3106256,352,"2016-11-13 01:13:46",0.61,114.1,0.031,0.6,0,43.61,2.1576309864816356
3106288,352,"2016-11-13 01:14:46",0.61,113.9,0.031,0.6,0,43.63,2.1538490441634948
3106316,352,"2016-11-13 01:15:46",0.62,113.8,0.031,0.6,0,43.65,2.1872360397301907
3106344,352,"2016-11-13 01:16:46",0.62,113.9,0.031,0.6,0,43.66,2.1891580103861683
3106374,352,"2016-11-13 01:17:46",0.62,114.1,0.031,0.6,0,43.68,2.1930019516981245
3106403,352,"2016-11-13 01:18:46",0.61,113.7,0.031,0.6,0,43.7,2.150066957573502
3106432,352,"2016-11-13 01:19:46",0.62,114.1,0.031,0.6,0,43.71,2.1930019516981245
3106461,352,"2016-11-13 01:20:46",0.62,114.1,0.031,0.6,0,43.73,2.1930019516981245
3106490,352,"2016-11-13 01:21:46",0.61,113.7,0.031,0.6,0,43.75,2.150066957573502
3106519,352,"2016-11-13 01:22:46",0.61,114.2,0.031,0.6,0,43.76,2.159521957640706
3106548,352,"2016-11-13 01:23:46",0.61,113.8,0.031,0.6,0,43.78,2.1519580730044243
3106577,352,"2016-11-13 01:24:46",0.6,113.9,0.031,0.6,0,43.79,2.1185400779408208
3106606,352,"2016-11-13 01:25:46",0.62,114,0.031,0.6,0,43.81,2.1910799810421464
3106635,352,"2016-11-13 01:26:46",0.61,113.9,0.031,0.6,0,43.83,2.1538490441634948
3106664,352,"2016-11-13 01:27:46",0.62,114,0.031,0.6,0,43.84,2.1910799810421464
3106693,352,"2016-11-13 01:28:46",0.61,113.8,0.031,0.6,0,43.86,2.1519580730044243
3106722,352,"2016-11-13 01:29:46",0.61,113.8,0.031,0.6,0,43.88,2.1519580730044243
3106751,352,"2016-11-13 01:30:46",0.61,113.9,0.031,0.6,0,43.89,2.1538490441634948
3106780,352,"2016-11-13 01:31:46",0.62,113.9,0.031,0.6,0,43.91,2.1891580103861683
3106809,352,"2016-11-13 01:32:46",0.61,113.7,0.031,0.6,0,43.93,2.150066957573502
3106838,352,"2016-11-13 01:33:46",0.62,113.9,0.031,0.6,0,43.94,2.1891580103861683
3106867,352,"2016-11-13 01:34:46",0.61,113.9,0.031,0.6,0,43.96,2.1538490441634948
3106896,352,"2016-11-13 01:35:46",0.61,113.6,0.031,0.6,0,43.97,2.1481759864144316
3106927,352,"2016-11-13 01:36:46",0.61,113.9,0.031,0.6,0,43.99,2.1538490441634948
3106955,352,"2016-11-13 01:37:46",0.61,113.8,0.031,0.6,0,44.01,2.1519580730044243
3106986,352,"2016-11-13 01:38:46",0.61,113.7,0.031,0.6,0,44.02,2.150066957573502
3107016,352,"2016-11-13 01:39:46",0.61,113.8,0.031,0.6,0,44.04,2.1519580730044243
3107047,352,"2016-11-13 01:40:46",0.61,113.8,0.031,0.6,0,44.06,2.1519580730044243
3107076,352,"2016-11-13 01:41:46",0.61,113.7,0.031,0.6,0,44.07,2.150066957573502
3107105,352,"2016-11-13 01:42:46",0.61,113.9,0.031,0.6,0,44.09,2.1538490441634948
3107134,352,"2016-11-13 01:43:46",0.61,113.9,0.031,0.6,0,44.11,2.1538490441634948
3107163,352,"2016-11-13 01:44:46",0.61,113.4,0.031,0.6,0,44.12,2.1443940440962903
3107192,352,"2016-11-13 01:45:46",0.61,113.8,0.031,0.6,0,44.14,2.1519580730044243
3107221,352,"2016-11-13 01:46:46",0.61,113.7,0.031,0.6,0,44.15,2.150066957573502
3107249,352,"2016-11-13 01:47:46",0.61,113.6,0.031,0.6,0,44.17,2.1481759864144316
3107277,352,"2016-11-13 01:48:45",0.62,114,0.031,0.6,0,44.19,2.1910799810421464
3107305,352,"2016-11-13 01:49:45",0.61,114,0.031,0.6,0,44.2,2.155740015322565
3107333,352,"2016-11-13 01:50:45",0.62,113.9,0.031,0.6,0,44.22,2.1891580103861683
3107361,352,"2016-11-13 01:51:45",0.61,113.8,0.031,0.6,0,44.24,2.1519580730044243
3107389,352,"2016-11-13 01:52:45",0.61,114,0.031,0.6,0,44.25,2.155740015322565
3107417,352,"2016-11-13 01:53:45",0.61,114,0.031,0.6,0,44.27,2.155740015322565
3107445,352,"2016-11-13 01:54:45",0.62,113.8,0.031,0.6,0,44.29,2.1872360397301907
3107474,352,"2016-11-13 01:55:45",0.6,113.5,0.031,0.6,0,44.3,2.111100049385427
3107502,352,"2016-11-13 01:56:45",0.61,113.8,0.031,0.6,0,44.32,2.1519580730044243
3107530,352,"2016-11-13 01:57:45",0.62,113.8,0.031,0.6,0,44.34,2.1872360397301907
3107560,352,"2016-11-13 01:58:45",0.61,113.5,0.031,0.6,0,44.35,2.146285015255361
3107589,352,"2016-11-13 01:59:45",0.61,114.1,0.031,0.6,0,44.37,2.1576309864816356
3107618,352,"2016-11-13 02:00:45",0.63,114.1,0.031,0.6,0,44.38,2.228372916914613
3107646,352,"2016-11-13 02:01:45",0.61,114,0.031,0.6,0,44.4,2.155740015322565
3107674,352,"2016-11-13 02:02:45",0.62,114.2,0.031,0.6,0,44.42,2.194923922354102
3107702,352,"2016-11-13 02:03:45",0.61,114.1,0.031,0.6,0,44.43,2.1576309864816356
3107730,352,"2016-11-13 02:04:45",0.61,114,0.031,0.6,0,44.45,2.155740015322565
3107758,352,"2016-11-13 02:05:45",0.61,113.8,0.031,0.6,0,44.47,2.1519580730044243
3107787,352,"2016-11-13 02:06:45",0.62,114.1,0.031,0.6,0,44.48,2.1930019516981245
3107815,352,"2016-11-13 02:07:45",0.62,113.8,0.031,0.6,0,44.5,2.1872360397301907
3107843,352,"2016-11-13 02:08:45",0.63,113.9,0.031,0.6,0,44.52,2.2244669766088423
3107871,352,"2016-11-13 02:09:45",0.61,114,0.031,0.6,0,44.53,2.155740015322565
3107899,352,"2016-11-13 02:10:45",0.62,114.1,0.031,0.6,0,44.55,2.1930019516981245
3107927,352,"2016-11-13 02:11:45",0.62,114,0.031,0.6,0,44.56,2.1910799810421464
3107955,352,"2016-11-13 02:12:45",0.61,114.2,0.031,0.6,0,44.58,2.159521957640706
3107983,352,"2016-11-13 02:13:45",0.61,114.2,0.031,0.6,0,44.6,2.159521957640706
3108011,352,"2016-11-13 02:14:45",0.61,113.8,0.031,0.6,0,44.61,2.1519580730044243
3108040,352,"2016-11-13 02:15:45",0.62,114,0.031,0.6,0,44.63,2.1910799810421464
3108069,352,"2016-11-13 02:16:45",0.62,114.1,0.031,0.6,0,44.65,2.1930019516981245
3108098,352,"2016-11-13 02:17:45",0.61,113.9,0.031,0.6,0,44.66,2.1538490441634948
3108129,352,"2016-11-13 02:18:45",0.61,113.7,0.031,0.6,0,44.68,2.150066957573502
3108157,352,"2016-11-13 02:19:45",0.61,113.9,0.031,0.6,0,44.7,2.1538490441634948
3108187,352,"2016-11-13 02:20:45",0.61,113.8,0.031,0.6,0,44.71,2.1519580730044243
3108216,352,"2016-11-13 02:21:45",0.61,113.9,0.031,0.6,0,44.73,2.1538490441634948
3108245,352,"2016-11-13 02:22:45",0.61,114,0.031,0.6,0,44.74,2.155740015322565
3108274,352,"2016-11-13 02:23:45",0.61,114.1,0.031,0.6,0,44.76,2.1576309864816356
3108303,352,"2016-11-13 02:24:45",0.62,114.1,0.031,0.6,0,44.78,2.1930019516981245
3108332,352,"2016-11-13 02:25:45",0.61,113.9,0.031,0.6,0,44.79,2.1538490441634948
3108363,352,"2016-11-13 02:26:45",0.61,114,0.031,0.6,0,44.81,2.155740015322565
3108391,352,"2016-11-13 02:27:45",0.62,113.9,0.031,0.6,0,44.83,2.1891580103861683
3108420,352,"2016-11-13 02:28:45",0.61,113.7,0.031,0.6,0,44.84,2.150066957573502
3108449,352,"2016-11-13 02:29:45",0.61,113.9,0.031,0.6,0,44.86,2.1538490441634948
3108478,352,"2016-11-13 02:30:45",0.62,114,0.031,0.6,0,44.88,2.1910799810421464
3108507,352,"2016-11-13 02:31:45",0.61,113.6,0.031,0.6,0,44.89,2.1481759864144316
3108536,352,"2016-11-13 02:32:45",0.62,113.9,0.031,0.6,0,44.91,2.1891580103861683
3108565,352,"2016-11-13 02:33:45",0.63,113.9,0.031,0.6,0,44.93,2.2244669766088423
3108594,352,"2016-11-13 02:34:45",0.61,113.6,0.031,0.6,0,44.94,2.1481759864144316
3108623,352,"2016-11-13 02:35:45",0.61,114,0.031,0.6,0,44.96,2.155740015322565
3108652,352,"2016-11-13 02:36:45",0.61,114,0.031,0.6,0,44.97,2.155740015322565
3108681,352,"2016-11-13 02:37:45",0.61,113.8,0.031,0.6,0,44.99,2.1519580730044243
3108710,352,"2016-11-13 02:38:45",0.62,114,0.031,0.6,0,45.01,2.1910799810421464
3108739,352,"2016-11-13 02:39:45",0.61,114,0.031,0.6,0,45.02,2.155740015322565
3108768,352,"2016-11-13 02:40:45",0.62,113.7,0.031,0.6,0,45.04,2.185313922437251
3108797,352,"2016-11-13 02:41:45",0.61,113.8,0.031,0.6,0,45.06,2.1519580730044243
3108826,352,"2016-11-13 02:42:45",0.61,113.7,0.031,0.6,0,45.07,2.150066957573502
3108855,352,"2016-11-13 02:43:45",0.61,113.7,0.031,0.6,0,45.09,2.150066957573502
3108884,352,"2016-11-13 02:44:45",0.61,113.6,0.031,0.6,0,45.11,2.1481759864144316
3108913,352,"2016-11-13 02:45:45",0.61,113.5,0.031,0.6,0,45.12,2.146285015255361
3108943,352,"2016-11-13 02:46:45",0.62,113.5,0.031,0.6,0,45.14,2.1814699811252947
3108972,352,"2016-11-13 02:47:45",0.61,113.6,0.031,0.6,0,45.15,2.1481759864144316
3109001,352,"2016-11-13 02:48:45",0.61,113.4,0.031,0.6,0,45.17,2.1443940440962903
3109030,352,"2016-11-13 02:49:45",0.62,113.6,0.031,0.6,0,45.19,2.1833919517812728
3109060,352,"2016-11-13 02:50:45",0.62,113.6,0.031,0.6,0,45.2,2.1833919517812728
3109089,352,"2016-11-13 02:51:45",0.6,113.3,0.031,0.6,0,45.22,2.107380106061101
3109118,352,"2016-11-13 02:52:45",0.62,113.5,0.031,0.6,0,45.24,2.1814699811252947
3109147,352,"2016-11-13 02:53:45",0.61,113.5,0.031,0.6,0,45.25,2.146285015255361
